ID,LostCustomer,regionPctCustomers,numOfTotalReturns,wksSinceLastPurch,basktPurchCount12Month,LastPurchaseAmount,AvgPurchaseAmount12,AvgPurchaseAmountTotal,intAdExposureCount12,intAdExposureCount36,intAdExposureCountAll,socialMediaAdCount12,socialMediaAdCount36,socialMediaAdCountAll,totalNumProdPurchased,custInitiatedContacts,avgDiscountValue12,customersales,wksSinceFirstPurch,customerGender,EstimatedIncome,regionMedHomeVal,birthDate,customerSubscrStat,techSupportEval,Review_Text,Title,customerAge,DemHomeOwner,AvgPurchasePerAd12
174065,0,25,1,15,3,100,100,100,11,21,20,5,9,8,2,1,20,832.81,48,F,54000,356330,19DEC1986,Gold,5,,,37,Unknown,9.0909090909
67656,0,38,1,17,5,75,75,75,10,15,13,4,6,5,1,1,15,777.2,41,M,70000,24180,17MAY2004,Gold,5,,,20,HomeOwner,7.5
174114,0,31,2,16,3,100,93.35,76.25,16,29,36,6,11,12,4,2,23,699.73,76,M,69000,236990,20JAN1973,Platinum,5,,,51,HomeOwner,5.834375
187170,0,33,1,15,5,125,125,125,4,5,5,1,2,2,1,1,25,1751.95,39,M,43000,93600,,Member,5,,,,Unknown,31.25
174147,0,19,1,16,3,85,80,60,13,33,40,6,15,18,4,1,17,708.01,75,M,87000,336180,25DEC2003,Platinum,5,,,20,HomeOwner,6.1538461538
67713,0,51,1,18,3,50,50,35.7,13,32,58,6,14,26,14,3,10,399.22,151,F,138000,73580,13JAN2006,Platinum,2,,,18,Unknown,3.8461538462
174167,0,31,1,18,3,125,137.5,125,13,33,37,6,16,15,4,2,30,1740.82,64,M,43000,450710,18NOV2003,Platinum,5,,,20,HomeOwner,10.576923077
6918,0,49,0,17,3,150,145,106.55,25,37,89,4,4,23,19,3,,1746.63,129,M,50000,240630,11DEC2005,Platinum,4,,,18,Unknown,5.8
174198,0,30,2,18,3,110,96.65,78.75,14,34,36,6,15,14,4,2,21.5,964.72,66,M,67000,618800,11JUL2002,Platinum,5,,,22,HomeOwner,6.9035714286
67805,0,16,0,26,3,50,40,24.1,10,29,73,5,5,31,17,3,,349.19,152,F,193000,30290,,Platinum,2,,,,Unknown,4
174248,0,37,2,15,2,75,75,70,14,30,38,6,13,15,5,2,15,596.98,80,F,75000,566280,10APR1996,Platinum,5,,,28,HomeOwner,5.3571428571
190078,0,64,1,18,3,100,75,75,4,10,9,2,5,5,2,1,10,704.06,53,U,70000,152620,,Member,5,,,,Unknown,18.75
174295,0,58,2,20,3,80,65,65,12,23,21,6,11,9,2,2,13,642.23,47,F,80000,126230,02APR1999,Gold,5,,,25,Unknown,5.4166666667
67886,0,41,1,17,5,265,265,265,11,16,14,5,7,6,1,1,53,4261.86,41,F,21000,50830,25APR1993,Gold,5,,,31,Unknown,24.090909091
174397,0,26,1,21,5,250,250,106.1,13,32,70,6,15,27,9,2,50,13986.02,127,F,51000,115830,01AUG1983,Platinum,4,,,41,HomeOwner,19.230769231
11531,0,23,3,16,3,50,36.65,21.3,16,35,82,5,14,26,23,3,7.33,343.39,126,M,214000,91000,31DEC1975,Platinum,2,,,48,Unknown,2.290625
174448,0,41,2,18,2,100,77.5,77.5,14,31,29,6,14,12,4,2,15,589.63,59,F,68000,130650,01APR1996,Platinum,5,,,28,HomeOwner,5.5357142857
67969,0,33,0,18,3,85,80,59.1,13,34,63,6,6,25,11,2,,704.56,112,F,88000,45500,28JAN1997,Platinum,3,,,27,HomeOwner,6.1538461538
174490,0,36,1,23,5,125,125,100,12,32,43,6,15,18,3,2,25,1750.43,76,M,54000,64610,05JUL1994,Platinum,5,,,30,HomeOwner,10.416666667
190098,0,35,2,21,3,80,65,65,4,11,12,2,6,6,2,2,13,1041.93,56,M,80000,63960,,Member,5,,,,Unknown,16.25
174519,0,30,2,18,2,75,63.75,41.55,13,35,59,6,17,25,13,2,10.5,495.8,113,M,121000,93730,18MAY1997,Platinum,3,,,27,HomeOwner,4.9038461538
68035,0,30,0,18,3,75,60,38,11,29,61,4,4,26,10,2,,500.07,139,M,131000,66300,,Platinum,3,,,,Unknown,5.4545454545
174535,0,39,1,15,3,100,87.5,57.5,12,33,69,5,15,32,12,2,15,705.65,120,M,90000,108030,01DEC1996,Member,3,,,27,Unknown,7.2916666667
7083,0,50,0,18,5,125,125,93.75,16,32,47,6,6,18,4,1,,1741.34,102,M,57000,397410,15JAN1999,Platinum,5,,,25,HomeOwner,7.8125
174653,0,31,3,17,2,100,85,64.4,14,35,66,6,17,26,16,3,17.67,595.33,113,F,81000,349440,01MAR1998,Platinum,3,,,26,Unknown,6.0714285714
68066,0,24,0,18,5,85,85,60.4,12,30,69,5,5,26,12,3,,1086.55,128,F,86000,29250,26MAY2002,Platinum,3,,,22,Unknown,7.0833333333
174714,0,32,2,17,3,100,75,42.5,13,33,58,6,15,21,8,2,15,716.31,99,F,118000,90870,22NOV1995,Platinum,3,,,28,Unknown,5.7692307692
190662,0,31,2,21,3,135,120,77.2,8,23,60,4,12,25,16,3,26,1126.25,136,M,68000,352040,12JUL1995,Platinum,4,,,29,Unknown,15
174726,0,36,2,26,3,75,83.35,40.95,11,31,71,5,16,29,31,3,17.5,697.1,137,F,122000,114010,23MAR1989,Platinum,3,,,35,Unknown,7.5772727273
68109,0,30,1,16,5,100,100,100,12,17,14,5,7,6,1,1,20,1123.28,40,F,54000,107250,29DEC2001,Gold,5,,,22,HomeOwner,8.3333333333
174869,0,30,2,21,3,70,63.35,49.4,12,34,54,6,17,24,16,3,12,556.07,99,M,103000,137020,26NOV1989,Platinum,2,,,34,HomeOwner,5.2791666667
7156,0,25,0,18,3,150,140,84.4,17,39,65,6,6,26,8,2,,1737.86,105,M,63000,207350,12APR2004,Platinum,5,,,20,HomeOwner,8.2352941176
174914,0,19,2,19,2,70,60,54.55,13,33,67,6,15,30,11,3,12,388.71,150,F,94000,57200,27MAR2006,Platinum,2,,,18,HomeOwner,4.6153846154
68207,0,30,0,18,5,85,85,67.5,10,24,22,4,4,9,2,0,,1084.08,58,M,78000,34970,03AUG1992,Platinum,,,,32,HomeOwner,8.5
174989,0,36,2,24,3,100,87.5,57.15,11,30,49,6,16,21,7,2,17.5,707.37,93,F,91000,165360,18FEB1986,Platinum,3,,,38,Unknown,7.9545454545
190671,1,0,2,4,2,50,61.25,46.3,13,34,65,6,16,24,23,3,11.5,434.58,104,U,110000,278590,09MAR2005,Platinum,2,,,19,Unknown,4.7115384615
175034,1,38,2,17,3,75,62.5,62.5,9,22,22,3,9,9,2,2,12.5,741.77,53,M,83000,70330,10JAN2004,Platinum,5,,,20,Unknown,6.9444444444
68250,0,31,0,18,3,110,105,60,15,36,68,6,6,30,8,2,,1127.23,150,F,87000,36140,11MAR2002,Platinum,3,,,22,HomeOwner,7
175112,1,31,1,17,5,100,100,100,13,18,16,5,7,6,1,1,20,1008.97,41,F,54000,392340,28JAN1988,Gold,5,,,36,HomeOwner,7.6923076923
25601,0,27,1,18,3,75,62.5,62.5,10,23,22,4,10,9,2,1,10,547.26,53,M,83000,74620,25APR2004,Platinum,5,,,20,HomeOwner,6.25
175160,0,31,3,19,1,60,58.55,50.3,15,37,61,6,17,22,16,2,12,387.98,101,F,102000,294840,,Platinum,2,,,,Unknown,3.9033333333
68276,0,30,2,16,3,55,35,35,13,20,19,5,8,7,3,2,8,347.74,44,F,141000,30030,17DEC1999,Gold,3,,,24,HomeOwner,2.6923076923
175241,0,43,1,20,5,75,75,57.5,10,24,25,4,9,10,4,2,15,779.73,115,F,90000,77870,02JUN1981,Platinum,5,,,43,HomeOwner,7.5
191007,0,37,3,5,1,25,25,31.15,23,39,63,8,16,22,22,3,5,166.94,114,F,156000,116480,08DEC2004,Platinum,1,,,19,Unknown,1.0869565217
175286,0,10,2,25,3,100,78.35,31.75,13,35,81,6,17,33,23,3,13.5,704.44,146,F,153000,99970,22MAR2001,Platinum,3,,,23,Unknown,6.0269230769
68308,0,15,2,25,3,85,80,51.9,9,26,60,4,11,28,8,3,16,697.54,152,F,99000,27170,30DEC2006,Platinum,3,,,17,Unknown,8.8888888889
175324,0,35,4,17,2,80,68.75,57.5,14,35,72,6,17,28,14,3,13.75,511.48,121,M,90000,118820,26NOV2003,Platinum,3,,,20,Unknown,4.9107142857
25918,1,26,2,15,2,100,51,45,8,24,25,4,12,11,6,2,5.5,618.35,65,M,113000,150150,10MAR1993,Platinum,5,,,31,HomeOwner,6.375
175469,0,17,2,18,3,90,60,60,10,22,20,4,9,8,2,2,12,665.99,53,F,87000,68250,08FEB1986,Platinum,5,,,38,Unknown,6
68320,0,35,1,18,5,100,100,100,10,15,13,4,6,5,1,1,20,1108.42,42,F,54000,20280,19APR1995,Gold,5,,,29,HomeOwner,10
175519,0,30,4,18,1,25,25,25,12,32,38,6,16,16,12,2,5,173.91,68,M,188000,60710,,Platinum,1,,,,Unknown,2.0833333333
44119,0,31,2,19,1,50,83.35,82.8,13,34,65,6,17,26,16,2,22.5,585.05,112,F,64000,99840,17NOV1999,Platinum,2,,,24,HomeOwner,6.4115384615
175577,0,39,1,21,5,100,100,75,10,26,31,4,10,10,2,2,20,1107.43,66,F,70000,150280,25MAY1995,Platinum,5,,,29,HomeOwner,10
68379,0,35,2,20,3,30,40,39,12,26,26,6,13,11,5,2,9,304.56,53,F,128000,173160,29OCT1980,Platinum,2,,,43,HomeOwner,3.3333333333
175645,0,31,1,17,5,75,75,54.3,13,31,61,6,15,22,7,2,15,789.03,111,F,95000,146770,02MAR1994,Platinum,3,,,30,HomeOwner,5.7692307692
11634,0,0,0,14,2,50,80,59.6,30,52,84,7,7,26,12,2,,588.51,102,F,87000,260130,28NOV1992,Platinum,3,,,31,HomeOwner,2.6666666667
175684,0,42,1,22,5,90,90,62.5,12,31,53,6,15,20,8,2,18,1095.37,87,F,83000,71500,02MAY1994,Platinum,3,,,30,Unknown,7.5
68410,0,32,1,16,5,100,100,100,12,17,14,5,7,6,1,1,20,1108.57,40,F,54000,59540,09APR1993,Gold,5,,,31,Unknown,8.3333333333
175722,0,64,4,15,1,50,41.65,35,13,34,48,6,16,20,12,3,7.75,274.77,104,F,141000,85670,13APR2004,Platinum,2,,,20,HomeOwner,3.2038461538
947,0,0,6,11,1,65,48.5,40.65,34,54,97,11,22,34,30,3,10.5,281.18,86,M,123000,77480,11JAN2005,Platinum,2,,,19,Unknown,1.4264705882
175778,0,29,4,18,1,50,51.65,41.05,13,32,83,6,17,33,29,3,10.5,393.86,153,F,122000,109200,,Platinum,2,,,,Unknown,3.9730769231
68452,0,36,0,16,3,70,73.35,49,14,34,59,7,7,25,10,2,,1040.04,108,F,104000,26000,13APR2003,Platinum,2,,,21,Unknown,5.2392857143
175828,0,40,2,19,3,75,75,72.5,13,33,60,6,16,27,8,2,15,700.12,125,F,73000,180180,23NOV2003,Platinum,3,,,20,Unknown,5.7692307692
7388,0,26,0,24,5,125,125,73.35,7,22,50,3,3,19,12,3,,1746.14,150,U,72000,93730,27DEC1995,Platinum,4,,,28,HomeOwner,17.857142857
175888,0,39,6,23,1,125,98.35,75.9,7,23,35,4,14,17,11,3,19.67,963.89,77,F,70000,113230,01DEC2004,Platinum,4,,,19,HomeOwner,14.05
68474,0,23,0,18,5,125,125,125,11,15,13,4,4,4,1,0,,1754.21,42,U,43000,77090,,Gold,,,,,Unknown,11.363636364
176010,0,43,2,21,3,80,75,87.15,13,30,58,6,15,22,7,2,15,703.46,110,M,61000,70330,27MAR2006,Platinum,3,,,18,Unknown,5.7692307692
67671,0,10,0,24,3,75,72.5,65,9,28,31,4,4,12,3,0,,1034.27,64,F,80000,29900,15OCT2005,Platinum,,,,18,Unknown,8.0555555556
176164,1,37,5,15,1,20,35.85,31.1,14,31,35,6,16,15,9,2,7,236.43,65,M,156000,68640,30JAN1998,Platinum,1,,,26,HomeOwner,2.5607142857
11668,0,33,0,4,10,65,0,69.15,38,38,67,6,6,14,6,1,,492.28,69,M,76000,650000,26JUL1989,Platinum,3,,,35,HomeOwner,0
176183,1,29,2,15,2,50,50,49.1,12,33,60,5,15,26,11,2,10,315.52,141,F,104000,70200,10MAY1991,Platinum,2,,,33,HomeOwner,4.1666666667
11681,0,28,1,7,5,50,50,45.65,36,54,96,6,13,29,16,3,10,514.34,150,F,111000,58760,,Platinum,2,,,,Unknown,1.3888888889
176234,1,34,2,19,2,50,62.5,53,14,35,64,6,16,28,10,2,10,408.82,122,F,97000,81250,17JUN2002,Platinum,3,,,22,HomeOwner,4.4642857143
68515,0,16,1,16,5,75,75,75,11,16,13,4,6,5,1,1,15,784.23,40,F,70000,62400,15APR2003,Gold,5,,,21,HomeOwner,6.8181818182
176374,0,13,1,17,5,75,75,42.65,13,34,77,6,16,32,15,3,15,786.63,147,F,118000,0,06FEB2005,Platinum,3,,,19,Unknown,5.7692307692
190089,0,28,2,15,3,25,33.35,33.35,4,10,9,2,6,6,3,2,5,302.91,51,F,147000,200850,,Member,2,,,,Unknown,8.3375
176432,0,38,1,21,5,100,100,75,12,31,65,6,15,26,7,2,20,1121.13,129,U,70000,57330,12MAR2004,Platinum,3,,,20,Unknown,8.3333333333
11713,0,29,0,5,10,100,0,67.5,29,29,63,6,6,15,6,1,,661.61,79,M,78000,72020,19MAY2002,Platinum,5,,,22,HomeOwner,0
176505,0,42,4,22,2,100,110,78.6,13,33,81,6,16,32,18,3,22,829.08,152,M,67000,77090,17JAN1999,Platinum,3,,,25,HomeOwner,8.4615384615
1619,0,31,3,7,2,50,66,48.75,23,43,86,8,18,30,12,2,13,410.39,100,F,105000,691470,10MAR2003,Platinum,2,,,21,HomeOwner,2.8695652174
176532,0,43,3,17,2,50,60,55,13,33,47,6,17,20,13,3,12.67,393.1,75,M,94000,100490,04JAN2004,Platinum,2,,,20,Unknown,4.6153846154
68542,0,32,1,17,5,100,100,100,10,15,13,4,6,5,1,1,20,1111.86,41,U,54000,260520,,Gold,5,,,,Unknown,10
176626,0,49,2,19,2,55,47,41.65,13,35,81,6,17,33,24,3,8,320.38,153,F,121000,78000,,Platinum,2,,,,Unknown,3.6153846154
174164,0,34,1,21,5,150,150,137.5,13,31,32,6,14,12,2,1,30,1743.19,62,M,39000,500370,03MAY2002,Platinum,5,,,22,HomeOwner,11.538461538
176725,0,43,2,19,2,75,68.75,41.25,13,35,56,6,17,22,12,2,10,512.15,99,F,122000,69940,18OCT2004,Platinum,3,,,19,Unknown,5.2884615385
68581,0,24,2,15,3,50,36.65,46.55,13,30,69,5,12,28,13,3,6,341.65,154,F,109000,244530,22NOV1993,Platinum,2,,,30,HomeOwner,2.8192307692
176818,0,0,2,21,3,100,50,50,9,20,19,4,9,8,3,2,12.5,668.1,52,M,102000,118040,16JUN2007,Platinum,5,,,17,HomeOwner,5.5555555556
7516,0,37,6,21,1,25,50,88,20,39,105,5,16,34,47,4,10.83,224.38,147,F,60000,320320,28MAY1990,Platinum,1,,,34,HomeOwner,2.5
176892,0,39,3,22,2,100,53.25,47.25,12,34,42,6,17,18,8,2,10.86,382.07,77,M,108000,70980,25NOV1986,Platinum,3,,,37,Unknown,4.4375
11852,0,19,0,26,5,500,500,175,21,39,80,5,5,25,5,2,,8647.55,147,F,31000,140790,05APR2002,Platinum,5,,,22,HomeOwner,23.80952381
176943,0,36,4,17,1,50,42.85,42.95,15,36,68,6,17,30,17,3,8.75,285.7,123,F,117000,73320,28MAY2001,Platinum,2,,,23,HomeOwner,2.8566666667
509,0,30,3,4,2,90,65,57.4,27,44,71,11,20,28,21,3,12.67,503.78,103,F,90000,30680,,Platinum,3,,,,Unknown,2.4074074074
176974,0,34,1,18,3,50,70,46.9,13,32,62,6,15,26,13,2,15,541.31,125,F,108000,93730,25APR2002,Platinum,2,,,22,Unknown,5.3846153846
68620,1,31,1,16,5,75,75,75,10,15,13,4,6,5,1,1,15,927.56,40,F,70000,120250,08FEB1994,Gold,5,,,30,HomeOwner,7.5
177143,0,40,1,16,5,75,75,51.65,13,30,35,4,11,12,3,2,15,776.54,68,F,99000,118950,,Platinum,5,,,,Unknown,5.7692307692
7748,0,31,0,18,5,125,125,70,15,34,69,6,6,27,12,2,,1745.59,116,F,75000,123890,22FEB2004,Platinum,4,,,20,HomeOwner,8.3333333333
177175,1,38,1,18,3,75,75,35.25,9,29,75,5,16,33,21,3,15,368.49,152,M,140000,59540,10JUL2005,Platinum,3,,,19,HomeOwner,8.3333333333
68637,1,21,3,17,1,100,100.85,96.35,9,26,47,4,13,17,11,2,20,610.18,87,M,56000,172380,20JUN1990,Platinum,3,,,34,HomeOwner,11.205555556
177244,0,44,2,17,3,75,75,55,10,27,29,4,12,12,3,2,15,704.29,65,F,94000,72930,,Platinum,5,,,,Unknown,7.5
174172,0,38,1,15,3,75,65,51.65,8,23,29,2,8,10,3,2,11,553.3,68,F,99000,752180,16NOV1999,Member,5,,,24,HomeOwner,8.125
177270,0,45,1,23,3,110,110,60.6,13,34,79,6,16,32,17,3,22,1111.5,151,F,86000,93470,,Platinum,3,,,,Unknown,8.4615384615
27987,1,29,3,15,1,60,55,55,13,32,30,6,15,13,6,2,10.67,394.51,56,M,94000,130390,07JAN1993,Platinum,3,,,31,HomeOwner,4.2307692308
177299,1,34,4,18,1,100,95,88.45,14,36,62,6,17,25,16,3,18.75,605.02,89,M,60000,79430,,Platinum,3,,,,Unknown,6.7857142857
11943,1,35,4,16,2,80,71,67.2,27,48,67,6,17,18,9,2,15.25,354.64,67,F,78000,448110,17JUL2004,Platinum,3,,,20,Unknown,2.6296296296
177343,0,39,1,24,3,75,70,52.5,11,31,63,6,15,27,12,2,13,541.21,129,F,98000,88920,31MAR2002,Platinum,3,,,22,HomeOwner,6.3636363636
28339,1,25,4,18,1,60,61.65,55.5,13,33,40,6,17,17,10,2,13,297.05,69,F,93000,279760,,Platinum,2,,,,Unknown,4.7423076923
177422,0,42,1,25,3,85,78.35,53.95,11,31,68,6,16,30,14,3,16,713.16,140,F,95000,111150,21NOV2004,Platinum,3,,,19,HomeOwner,7.1227272727
11504,1,43,0,4,3,75,50,43.4,32,49,105,5,5,29,19,3,,410.61,149,M,116000,105040,15JUL2003,Platinum,3,,,21,HomeOwner,1.5625
177506,0,40,2,19,2,75,87,80,13,34,45,6,17,20,9,2,18.5,579.45,75,M,66000,111800,12APR2002,Platinum,3,,,22,HomeOwner,6.6923076923
68736,0,27,1,17,5,125,125,125,11,16,14,5,7,6,1,1,25,1741.01,41,M,43000,124410,31MAY2000,Gold,5,,,24,HomeOwner,11.363636364
177564,0,52,2,17,3,50,35,25.65,15,35,61,6,15,21,15,3,7,352.14,113,F,184000,121810,20JAN2000,Platinum,2,,,24,Unknown,2.3333333333
8034,0,36,0,6,5,625,500,517.85,20,38,90,5,5,20,7,2,,8650.32,96,F,11000,453960,20MAY2005,Platinum,5,,,19,Unknown,25
177578,0,42,1,22,3,100,100,65.6,13,34,80,6,16,33,26,3,20,840.59,149,F,80000,114920,27MAR2004,Platinum,3,,,20,HomeOwner,7.6923076923
68791,0,9,1,18,5,75,75,75,10,15,12,4,6,5,1,1,15,777.59,42,F,70000,138710,24MAR1989,Gold,5,,,35,HomeOwner,7.5
177633,0,37,1,18,2,100,80,67.3,13,34,66,6,16,27,13,2,10,589.18,128,F,78000,87360,06JUL2004,Platinum,3,,,20,HomeOwner,6.1538461538
174230,0,37,2,18,2,100,62.5,55,13,33,33,6,15,14,5,2,10,501.57,63,F,94000,566280,29APR1955,Platinum,5,,,69,HomeOwner,4.8076923077
177713,0,36,2,24,3,75,75,43.2,11,31,61,6,17,26,11,3,15,707.26,129,F,117000,54470,05NOV1991,Platinum,3,,,32,Unknown,6.8181818182
68822,0,31,1,17,5,100,100,100,10,15,13,4,6,5,1,1,20,1120.67,41,F,54000,117780,02MAR2002,Gold,5,,,22,Unknown,10
177759,0,25,3,16,1,50,38.35,33.9,15,34,44,6,16,18,9,2,8,224.94,77,M,145000,95680,01NOV1993,Platinum,2,,,30,Unknown,2.5566666667
12186,0,22,0,23,3,375,112.5,84.65,29,50,96,5,5,29,15,2,,11175.7,148,M,63000,70070,24MAR1951,Platinum,4,,,73,HomeOwner,3.8793103448
177828,0,43,2,18,3,125,125,125,8,23,19,4,11,9,2,2,25,1752.58,54,F,43000,50830,18MAY1994,Platinum,5,,,30,Unknown,15.625
68833,0,25,0,18,3,60,53.35,42,12,30,34,6,6,13,5,0,,488.99,68,F,120000,149890,28JAN1986,Platinum,,,,38,HomeOwner,4.4458333333
177893,0,33,2,23,3,75,62.5,62.5,10,23,23,4,10,9,2,2,12.5,554.47,53,M,83000,53950,,Platinum,5,,,,Unknown,6.25
186986,0,49,2,7,2,500,593.75,260.5,13,35,87,6,17,37,21,3,137.5,8647.98,152,M,21000,267150,,Member,4,,,,Unknown,45.673076923
177950,0,32,3,17,2,65,58,46.25,12,31,77,6,16,31,24,3,12,395.85,148,M,110000,73710,02APR2003,Platinum,2,,,21,HomeOwner,4.8333333333
68865,0,28,0,19,3,50,43.35,23.35,13,32,63,6,6,25,15,3,,350.32,117,M,198000,115830,14APR2004,Platinum,2,,,20,Unknown,3.3346153846
178051,0,34,1,20,3,75,75,55,10,27,29,4,12,12,3,2,15,706.71,64,M,94000,65260,,Platinum,5,,,,HomeOwner,7.5
12284,1,0,0,8,3,575,462.5,219,31,53,103,6,6,34,15,3,,3988.77,153,M,25000,69680,27DEC1999,Platinum,4,,,24,HomeOwner,14.919354839
178082,0,32,3,16,3,60,53.35,45.5,14,34,63,6,15,27,10,3,10.67,485.67,135,F,111000,63830,23FEB2006,Platinum,2,,,18,Unknown,3.8107142857
68889,0,24,0,24,5,125,125,125,9,20,18,4,4,7,1,0,,1737.47,48,M,43000,219830,01JUL1996,Gold,,,,28,HomeOwner,13.888888889
178155,0,43,2,18,3,50,50,41.5,13,35,44,6,17,18,10,2,10,395.95,76,F,121000,115180,31MAY1996,Platinum,2,,,28,HomeOwner,3.8461538462
174263,0,30,1,26,2,125,106.25,105,12,34,38,5,16,15,5,2,20,1125.15,65,F,51000,357500,11OCT1992,Platinum,5,,,31,Unknown,8.8541666667
178188,0,36,4,22,1,75,68.35,45.7,12,34,55,6,17,23,14,3,13.5,502.21,101,U,111000,132990,,Platinum,3,,,,Unknown,5.6958333333
68938,0,27,2,20,3,75,60,52.75,10,29,64,4,12,27,11,2,12.5,486.69,146,U,97000,324740,12OCT2005,Platinum,3,,,18,HomeOwner,6
178660,0,0,4,17,1,35,29.3,29.15,13,33,39,6,17,17,12,2,6.25,206.71,68,M,165000,263380,19OCT1994,Platinum,1,,,29,Unknown,2.2538461538
34881,0,52,3,21,2,60,57,49.4,12,29,36,6,15,15,8,2,12,381.7,68,F,103000,92170,15MAR2001,Platinum,2,,,23,Unknown,4.75
178932,0,42,3,17,2,125,132,109.1,9,26,36,4,13,14,11,2,26,1752.28,81,F,49000,209560,05FEB1998,Platinum,4,,,26,HomeOwner,14.666666667
68978,0,18,0,20,5,150,150,150,11,17,17,5,5,6,1,0,,1748.5,44,M,36000,122200,02DEC1994,Gold,,,,29,HomeOwner,13.636363636
179164,0,33,1,24,3,100,100,100,10,24,23,4,10,9,2,1,20,839.65,56,F,54000,132340,14DEC1992,Platinum,5,,,31,Unknown,10
12801,1,62,1,11,5,75,75,75,24,34,36,3,7,6,3,1,15,711.56,48,F,70000,383110,08FEB2005,Gold,5,,,19,HomeOwner,3.125
179513,0,36,2,18,2,25,25,24.1,12,32,43,6,16,18,11,3,5,225.6,77,F,193000,116870,26MAR1986,Platinum,1,,,38,HomeOwner,2.0833333333
69002,0,24,1,17,5,100,100,100,10,15,13,4,6,5,1,1,20,1119.65,41,M,54000,84890,,Gold,5,,,,Unknown,10
180259,0,38,2,18,2,35,55,100.3,13,35,62,6,17,25,17,2,15,279.67,99,M,53000,139230,24JUL1989,Platinum,1,,,35,HomeOwner,4.2307692308
35075,0,38,2,18,2,30,39,37.5,13,31,31,6,15,13,6,2,9,290.68,56,F,132000,66950,08FEB1976,Platinum,2,,,48,HomeOwner,3
180412,0,33,2,18,3,15,51.65,53.75,20,39,78,8,17,28,16,2,14,395.4,121,F,96000,131820,24JAN2004,Gold,1,,,20,HomeOwner,2.5825
69030,0,35,1,16,5,125,125,125,12,17,14,5,7,6,1,1,25,1751.09,40,F,43000,113100,28APR1997,Gold,5,,,27,HomeOwner,10.416666667
180933,0,32,1,24,5,80,80,48.35,10,23,28,4,9,11,3,2,16,1090.93,74,M,105000,73970,27MAR1973,Platinum,5,,,51,Unknown,8
67884,0,33,0,25,3,50,55,42.6,10,31,77,5,5,33,23,3,,386.42,148,F,118000,33150,27JUN2005,Platinum,2,,,19,HomeOwner,5.5
181266,0,46,1,25,3,75,62.5,62.5,5,23,22,2,10,9,2,1,10,539.56,60,F,83000,123370,15JAN1982,Platinum,5,,,42,HomeOwner,12.5
69053,0,34,2,17,3,100,100,89.3,11,28,61,4,11,24,7,3,20,841.67,128,F,60000,86710,11MAR1989,Platinum,3,,,35,HomeOwner,9.0909090909
181851,0,41,4,16,1,25,26.65,25,12,33,37,6,16,16,8,2,5,167.63,68,M,188000,156260,23APR2006,Platinum,1,,,18,HomeOwner,2.2208333333
174382,0,37,1,21,3,100,87.5,87.5,10,27,25,4,11,10,2,1,20,709.63,56,F,61000,99580,03MAR1992,Platinum,5,,,32,Unknown,8.75
182057,0,41,5,20,1,25,54.15,39.05,11,30,84,5,16,36,53,4,10.8,237.84,154,F,128000,70460,,Platinum,1,,,,Unknown,4.9227272727
8269,0,17,0,9,10,0,0,39.6,27,27,79,5,5,21,13,2,,178.29,113,M,126000,94510,29JUL1997,Platinum,4,,,27,HomeOwner,0
182416,0,46,4,15,1,20,21.25,20,11,31,32,6,16,15,10,2,4.25,174.64,64,M,225000,112450,08JUL1997,Platinum,1,,,27,HomeOwner,1.9318181818
174399,0,35,1,22,3,125,112.5,56.5,13,32,63,6,15,28,10,2,25,1124.93,137,U,91000,95160,10DEC1965,Platinum,4,,,58,Unknown,8.6538461538
182715,0,46,1,15,5,150,150,81,10,24,52,3,9,19,5,2,30,1739.33,117,F,65000,79690,11NOV1987,Member,4,,,36,Unknown,15
69080,0,30,0,17,10,100,0,100,10,10,14,4,4,6,1,0,,675.67,41,F,54000,190710,03NOV2001,Gold,,,,22,HomeOwner,0
182924,0,36,1,25,5,75,75,75,8,20,17,3,8,7,1,1,15,778.75,49,F,70000,56290,05DEC2005,Gold,5,,,18,HomeOwner,9.375
1681,0,41,3,21,2,75,46.25,39,20,39,61,9,19,25,10,2,10,319.07,68,M,128000,47580,23JUL1994,Platinum,3,,,30,Unknown,2.3125
183052,1,42,3,16,1,25,25,26.35,14,33,63,6,16,27,15,3,5,170.95,129,M,179000,122720,31JUL2000,Platinum,1,,,24,Unknown,1.7857142857
69110,0,21,1,23,5,100,100,100,9,19,17,3,7,6,1,1,20,1117.39,47,F,54000,73710,,Gold,5,,,,Unknown,11.111111111
183355,0,32,8,17,1,20,18.35,16,11,28,75,5,16,33,44,4,3.5,164.44,150,U,268000,95680,,Platinum,1,,,,Unknown,1.6681818182
6986,1,51,0,7,5,165,150,117.95,22,33,100,6,6,28,22,3,,1757.36,146,M,46000,111410,26FEB2005,Platinum,4,,,19,HomeOwner,6.8181818182
183734,0,40,6,19,1,20,24.45,22.75,12,31,32,6,16,15,11,3,4.67,176.03,65,F,203000,74620,,Platinum,1,,,,Unknown,2.0375
69140,0,26,1,16,3,50,35,35,11,20,18,5,9,8,3,1,3,341.31,48,M,141000,0,14JUN2005,Gold,3,,,19,HomeOwner,3.1818181818
183981,0,32,4,17,1,150,76.65,70.5,13,35,62,6,17,26,20,3,16.75,955.75,100,M,75000,82940,24APR2006,Platinum,4,,,18,Unknown,5.8961538462
8338,0,25,0,4,10,75,0,56.8,36,36,61,5,5,11,11,1,,483.09,69,M,91000,95940,10MAR2006,Platinum,5,,,18,Unknown,0
